SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.22920887396235737,-0.08181666292710564,0.033090102280910874,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True
0,-0.7888002190384014,-1.477726143066649,-0.8843316822033134,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,1.002895784642934,0.8338334841644282,1.1672050239438534,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.4100994218432374,-1.4943441130683104,-0.4272973326086189,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,-0.8702409464784621,-0.304497460949366,-0.7495905968029661,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.748079855318371,-0.48729513096763954,-0.6928087445075349,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.46303730927815856,0.5180920541328647,-0.2349802431324847,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2774445836787656,-1.4976677070686424,-0.9971453545571733,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.0843365120829946,-1.3215172250510334,-0.3394112022492568,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.43281069256250915,1.217708591202803,0.9918960184303366,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.0331224013585834,-0.8711702380060141,-0.8823021832090712,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.9621754209229036,0.5480044001358552,1.0326624764885948,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.7888002190384014,0.2854404741096075,-0.5948412984919911,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0,-1.1960038562387048,-1.166970104035584,-0.966107255808272,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.9924020376385531,0.37850110611891075,-0.7209128936234555,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False
0,-1.2774445836787656,0.179085466098976,-0.9748870449355376,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.1145631287986442,-1.0140847800203006,-0.9336793914437483,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,-0.5444780367182193,-1.3514295710540236,-0.8120638701909464,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-1.318164947398796,-0.40586707795949967,-0.982652084565682,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,1.5729808767233588,-1.4976677070686424,-0.38117035003295974,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.9516816739185228,-0.6435040489832552,-0.8210642570349775,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.29042586511010604,-0.973409040233209,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.3408762181180675,-1.33148800705203,-0.7535834154764212,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.1960038562387048,-1.5009913010689746,-0.9787695647506098,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.26992923768238775,1.285842268209614,0.7564961948699067,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.4915401492832983,0.9484974771758907,1.81695353890486,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,0.025607055362205634,-0.12834697893175703,-0.10851157211084253,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.3408762181180675,-0.4523973939641511,-0.4430038900423201,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.6666391278783103,-1.4876969250676457,-0.8841993235732541,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.26992923768238775,-1.4960059100684764,-0.6714328257529611,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.18848851024232702,-1.4760643460664828,-0.6980369103948765,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,1.5729808767233588,0.8737166121684152,1.7709368551875833,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.13727439951791576,0.8421424691652587,0.1662870036638997,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,1.4508197855632678,0.895319973170575,1.8287113972084592,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.7992939660427822,1.2127232002023045,1.3329842080931018,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,-1.1960038562387048,-0.1499503399339166,-0.9306130831807083,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2774445836787656,0.5629605731373504,-0.9697912376782554,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6137012404433893,1.654761202246493,2.6587544260818814,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.2594354906780068,0.6377414381448259,-0.011294158332301251,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.1960038562387048,0.5230774451333633,-0.9033251456168202,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.1960038562387048,-1.4710789550659844,-0.9718869159875274,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,1.0843365120829946,1.5484061942358611,1.8706470231655743,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0.025607055362205634,1.3489905542159264,0.5229273323586304,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,-0.2594354906780068,0.6959043331506402,-0.09388594348929202,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,-0.0965540357978854,1.1844726511994805,0.28962318710747237,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,-0.4223169455581282,0.46823814412788106,-0.29981391208985547,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.6137012404433893,0.830509890164096,1.9042440554289548,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.0331224013585834,-1.3198554280508674,-0.9383560630391764,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,1.369379058123207,1.5234792392333694,2.175557187278803,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,1.5729808767233588,1.3556377422165908,2.261435878415599,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,-0.9924020376385531,0.3485887601159204,-0.7513994980804429,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.7073594915983407,1.285842268209614,-0.32648417604680047,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.5322605130033284,1.3755793062185846,2.2921430805893523,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,0.9214550572028734,0.6759627691486464,1.0492293650176814,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.2774445836787656,-1.5192710680708021,-0.9974321315889683,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.247217966963116,1.2509445312061254,1.837248528847283,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.9109613101984924,-1.4876969250676457,-0.9240392712210974,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-1.1960038562387048,0.3020584441112687,-0.9191861214522572,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0.880734693482843,-1.4876969250676457,-0.4986165744388943,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.6137012404433893,0.08103944308917463,1.0552958022287318,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.1779947632379461,-1.2982520670487077,-0.6817347391259085,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,1.3286586944031769,0.6975661301508063,1.503881259271309,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5322605130033284,-1.4760643460664828,-0.36252984296627777,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.9214550572028734,-0.47233895796614456,0.2439594597370207,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.4508197855632678,-1.4710789550659844,-0.3771775313595047,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.5142514200025698,-1.5142856770703037,-0.6071285913158275,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-0.9516816739185228,0.33529438411459117,-0.6933822985711251,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6137012404433893,1.6863353452496495,2.661710435486539,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1.2879383306831464,1.1429277261953275,1.7168683548083674,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,1.6137012404433893,0.6294324531439953,1.684087534097019,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,0.5956921474426305,0.6709773781481484,0.7669084071012369,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-1.2774445836787656,-1.4710789550659844,-0.9967923982103485,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.5444780367182193,-1.4677553610656522,-0.8227628594540716,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.0738427650786138,-0.518869273970796,-0.8863611811975557,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.6364125111626608,-1.343120586053193,-0.5056536416037127,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.2774445836787656,-1.504314895069307,-0.9972335936438794,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.247217966963116,0.3236618051134285,1.056553209214295,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.9924020376385531,0.3402797751150897,-0.7265822549443279,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.3286586944031769,1.3140928172124378,1.9613347445278582,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,0.43281069256250915,-1.4876969250676457,-0.6449610997411052,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.22920887396235737,-0.3410569949530208,-0.08989312481583699,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2774445836787656,-0.6518130339840859,-0.9859169307738109,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2367242199587352,-1.477726143066649,-0.9880787883981126,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.1552834925186746,0.5180920541328647,-0.8702134283303234,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,1.4915401492832983,1.5018758782312098,2.3623593338358004,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.1960038562387048,0.32200000811326246,-0.9082885942440432,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.5322605130033284,1.5101848632320405,2.386867740168444,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.1552834925186746,-0.5122220859701314,-0.908928327622663,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.5549717837226001,1.2758714862086173,1.0213016940751731,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
0,-1.2367242199587352,-0.6700928009859131,-0.962996828001879,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1.3286586944031769,0.15914390209698223,0.9615197128317317,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True
0,-0.5444780367182193,1.0648232671875193,-0.23681120418163812,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.46303730927815856,-0.10342002392926519,-0.39098694842902304,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.6364125111626608,0.46989994112804756,0.6581316729641851,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.62591876415828,0.8105683261621028,-0.34541146014527746,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,1.2879383306831464,-1.4860351280674797,-0.4772627154559972,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,1.369379058123207,0.9102761461720702,1.6664397167557814,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,1.5322605130033284,0.4516201741262198,1.3968913666400575,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
0,-0.13727439951791576,0.5097830691320341,-0.030000844714012695,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,-1.2774445836787656,-0.0651986929254444,-0.9781298313719899,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,0.5956921474426305,-1.4993295040688086,-0.5992532528273005,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1.5729808767233588,-1.4577845790646555,-0.34704388324934193,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.3920903288424788,-1.46443176706532,-0.640152069515618,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1.2064976032430856,0.5047976781315361,1.1206147861629867,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.9621754209229036,-0.6551366279844181,0.12366752478481151,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1.5322605130033284,1.6879971422498155,2.580023100968287,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,0.43281069256250915,-1.3464441800535252,-0.5302502870230623,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0.47353105628253944,0.785641371159611,0.7205167072654591,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0,-0.21871512695797646,-0.62854787598176,-0.45593091624477644,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False
0,-0.055833672077855064,1.285842268209614,0.3470668325531999,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-0.7888002190384014,-1.4960059100684764,-0.888589218136887,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.2594354906780068,0.8654076271675846,0.03617847031562741,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.0843365120829946,-1.5408744290729617,-0.5391183152370341,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.758573602322752,0.9933659961803764,1.11752641812827,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.6610065961471517,-0.968489711149339,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0.6364125111626608,1.4171242312227377,1.2536572691442398,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,1.5322605130033284,0.5297246331340278,1.472776981207378,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,-0.6666391278783103,-1.4843733310673135,-0.8751768769575465,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,1.4100994218432374,1.2675625012077867,2.077986817153437,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.1779947632379461,-1.152013931034089,-0.6480935873191749,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,-1.1552834925186746,0.0278619390838584,-0.8954939266716461,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1.6137012404433893,-1.5109620830699715,-0.3816336052381672,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.30015585439803716,-0.8861264110075091,-0.5777008558993142,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,0.6364125111626608,1.068146861187852,0.9678288075312241,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0,1.6137012404433893,1.3805646972190828,2.331960968465519,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,-1.2367242199587352,0.6959043331506402,-0.93092191998418,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.9621754209229036,0.719169491152966,1.165903497414937,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.4915401492832983,-1.517609271070636,-0.44602607876200706,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.9516816739185228,-0.6584602219847502,-0.8156816727459001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.18848851024232702,0.5081212721318681,0.3261762287755102,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.758573602322752,-0.2779087089467081,0.2862039224976076,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,1.5322605130033284,-1.3165318340505352,-0.21603089926233107,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.22920887396235737,1.2924894562102784,0.7538710820403977,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.38159658183809786,0.85876043916692,-0.14850593816042162,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,0.47353105628253944,-1.4876969250676457,-0.6260338156426282,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.1145631287986442,-1.4727407520661506,-0.9586731127532757,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1.4100994218432374,1.3506523512160928,2.0982376875525066,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,1.6137012404433893,-1.46443176706532,-0.35185291347482917,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.0331224013585834,0.9734244321783826,-0.7263616572275625,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0,0.880734693482843,0.5047976781315361,0.9186796362358782,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.35136996512244845,0.5247392421335293,0.43418087090388297,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,1.247217966963116,1.461992750227223,2.025925755996787,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.2774445836787656,0.1873944510998066,-0.9747767460771548,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.0843365120829946,1.15456030519649,1.58034042790222,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,0.7178532386027215,1.4919050962302134,1.4433051262475116,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.1960038562387048,1.0083221691818711,-0.8702134283303234,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,1.5729808767233588,1.1445895231954935,2.1768366540360424,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,1.002895784642934,-1.4660935640654862,-0.5092273246153134,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,-0.7073594915983407,0.5131066631323666,-0.4687917631322032,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6137012404433893,-0.3094828519498643,0.8380070512147467,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
1,0.3920903288424788,0.31202922611226586,0.41895962844706575,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.6137012404433893,1.111353583192171,2.089546137511947,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,-0.5851984004382496,-1.3115464430500368,-0.8052474007428935,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.5322605130033284,0.014567563082529699,0.9985801292483301,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-0.2594354906780068,0.6310942501441613,-0.0922976399285807,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,1.2879383306831464,-1.2999138640488739,-0.23780389390708273,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,-0.9924020376385531,0.5214156481331973,-0.7484214289041091,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,1.4508197855632678,1.608230886241842,2.460194421221285,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,-0.4223169455581282,0.830509890164096,-0.15040307852460463,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1.6137012404433893,0.6626683931473177,1.5945248610902392,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.38159658183809786,-1.4744025490663168,-0.794614590794798,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.3408762181180675,-1.1852498710374113,-0.7022944463284501,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.6666391278783103,0.9800716201790471,-0.35143377781297475,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.247217966963116,1.4453747802255617,1.9855122542853532,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,1.6137012404433893,1.4187860282229037,2.37297008401222,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,-1.0738427650786138,0.684271754149477,-0.789893799656017,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
